,Produit,Baseline (14-Feb-2020),Price (Latest date),Variation,Année,Mois
15795,Fruit et Légume,64.13,83.05,29.5,2021,09
15796,Fruit et Légume,4.48,4.52,0.89,2021,09
15797,Fruit et Légume,0.97,1.43,47.42,2021,09
15798,Fruit et Légume,3.78,4.87,28.84,2021,09
15799,Fruit et Légume,6.31,6.53,3.49,2021,09
15800,Fruit et Légume,64763.43,62113.8,-4.09,2021,09
15801,Fruit et Légume,349.68,407.48,16.53,2021,09
15802,Fruit et Légume,816.74,1108.01,35.66,2021,09
15803,Fruit et Légume,22.27,23.41,5.12,2021,09
15804,Fruit et Légume,22.63,2.65,-88.29,2021,09
15805,Fruit et Légume,3.75,2.91,-22.4,2021,09
15806,Fruit et Légume,1350.0,1310.89,-2.9,2021,10
15807,Fruit et Légume,1502.14,1166.66,-22.33,2021,10
15808,Fruit et Légume,2.27,2.27,0.0,2021,10
15809,Fruit et Légume,3.4,4.63,36.18,2021,10
15810,Fruit et Légume,6.5,6.5,0.0,2021,10
15811,Fruit et Légume,1250.0,1833.34,46.67,2021,10
15812,Fruit et Légume,36.99,36.99,0.0,2021,10
15813,Fruit et Légume,7.5,5.0,-33.33,2021,10
15814,Fruit et Légume,32.5,41.67,28.22,2021,10
15815,Fruit et Légume,6910.51,10666.66,54.35,2021,10
15816,Fruit et Légume,4.14,4.14,0.0,2021,10
15817,Fruit et Légume,234.11,290.02,23.88,2021,10
15818,Fruit et Légume,4.07,3.8,-6.53,2021,10
15819,Fruit et Légume,2.76,2.76,0.0,2021,10
15820,Fruit et Légume,2.8,3.15,12.5,2021,10
15821,Fruit et Légume,7.72,7.72,0.0,2021,10
15822,Fruit et Légume,4.5,6.33,40.67,2021,10
15823,Fruit et Légume,3.99,4.53,13.53,2021,10
15824,Fruit et Légume,4.83,5.47,13.25,2021,10
15825,Fruit et Légume,66.22,67.86,2.48,2021,10
15826,Fruit et Légume,1.8,1.9,5.56,2021,10
15827,Fruit et Légume,98.08,96.02,-2.1,2021,10
15828,Fruit et Légume,1.5,1.68,12.0,2021,10
15829,Fruit et Légume,7.92,7.52,-5.05,2021,10
15830,Fruit et Légume,69.27,1.42,-97.95,2021,10
15831,Fruit et Légume,456.41,486.01,6.49,2021,10
15832,Fruit et Légume,4.34,4.54,4.61,2021,10
15833,Fruit et Légume,2.25,2.23,-0.89,2021,10
15834,Fruit et Légume,1.36,1.6,17.75,2021,10
15835,Fruit et Légume,2.17,2.25,3.69,2021,10
15836,Fruit et Légume,1830.12,1937.51,5.87,2021,10
15837,Fruit et Légume,163.92,162.41,-0.92,2021,10
15838,Fruit et Légume,1.88,2.16,14.74,2021,10
15839,Fruit et Légume,0.84,0.84,0.0,2021,10
15840,Fruit et Légume,3.77,3.9,3.37,2021,10
15841,Fruit et Légume,1.72,1.74,1.16,2021,10
15842,Fruit et Légume,2.24,2.93,30.8,2021,10
15843,Fruit et Légume,3.0,4.19,39.67,2021,10
15844,Fruit et Légume,9.24,10.27,11.15,2021,10
15845,Fruit et Légume,15.13,16.42,8.53,2021,10
15846,Fruit et Légume,5.89,7.11,20.69,2021,10
15847,Fruit et Légume,8.0,7.91,-1.12,2021,10
15848,Fruit et Légume,17.85,19.86,11.26,2021,10
15849,Fruit et Légume,3.91,4.25,8.7,2021,10
15850,Fruit et Légume,3.94,3.88,-1.52,2021,10
15851,Fruit et Légume,1079.99,1278.2,18.35,2021,10
15852,Fruit et Légume,12.95,12.21,-5.68,2021,10
15853,Fruit et Légume,1502.14,1375.0,-8.46,2021,10
15854,Fruit et Légume,1351.27,1861.54,37.76,2021,10
15855,Fruit et Légume,4.34,5.0,15.21,2021,10
15856,Fruit et Légume,6.21,6.59,6.12,2021,10
15857,Fruit et Légume,6043.18,7230.78,19.65,2021,10
15858,Fruit et Légume,273.47,283.34,3.61,2021,10
15859,Fruit et Légume,2313.64,2338.84,1.09,2021,10
15860,Fruit et Légume,4.22,6.33,50.0,2021,10
15861,Fruit et Légume,6.48,6.97,7.56,2021,10
15862,Fruit et Légume,8.77,5.69,-35.12,2021,10
15863,Fruit et Légume,1.81,2.2,21.55,2021,10
15864,Fruit et Légume,30.85,36.14,17.16,2021,10
15865,Fruit et Légume,2.29,2.36,3.06,2021,10
15866,Fruit et Légume,749.57,700.01,-6.61,2021,10
15867,Fruit et Légume,22.44,22.42,-0.09,2021,10
15868,Fruit et Légume,18.38,19.18,4.35,2021,10
15869,Fruit et Légume,120.51,131.52,9.14,2021,10
15870,Fruit et Légume,259.43,275.0,6.0,2021,10
15871,Fruit et Légume,2.06,2.03,-1.46,2021,10
15872,Fruit et Légume,23.48,24.67,5.08,2021,10
15873,Fruit et Légume,1.64,1.74,6.1,2021,10
15874,Fruit et Légume,1.06,1.51,42.59,2021,10
15875,Fruit et Légume,4.07,3.62,-11.06,2021,10
15876,Fruit et Légume,1.98,2.27,14.65,2021,10
15877,Fruit et Légume,4.92,5.03,2.24,2021,10
15878,Fruit et Légume,2.56,2.62,2.34,2021,10
15879,Fruit et Légume,23.31,23.32,0.04,2021,10
15880,Fruit et Légume,1252.88,1600.0,27.71,2021,10
15881,Fruit et Légume,1.78,1.83,2.81,2021,10
15882,Fruit et Légume,2.61,3.0,14.94,2021,10
15883,Fruit et Légume,3.45,2.62,-24.06,2021,10
15884,Fruit et Légume,9.71,16.36,68.49,2021,10
15885,Fruit et Légume,1.33,2.29,72.18,2021,10
15886,Fruit et Légume,3.51,3.51,0.0,2021,10
15887,Fruit et Légume,125.69,128.71,2.4,2021,10
15888,Fruit et Légume,1375.0,1375.0,0.0,2021,10
15889,Fruit et Légume,2000.67,3333.34,66.61,2021,10
15890,Fruit et Légume,1.4,1.56,11.22,2021,10
15891,Fruit et Légume,11.45,21.58,88.47,2021,10
15892,Fruit et Légume,30.03,35.12,16.95,2021,10
15893,Fruit et Légume,17.05,23.1,35.48,2021,10
15894,Fruit et Légume,3.0,3.26,8.67,2021,10
15895,Fruit et Légume,4.3,6.83,58.84,2021,10
15896,Fruit et Légume,901.31,1100.0,22.04,2021,10
15897,Fruit et Légume,27.87,32.37,16.15,2021,10
15898,Fruit et Légume,2.46,2.87,16.67,2021,10
15899,Fruit et Légume,8.94,8.93,-0.08,2021,10
15900,Fruit et Légume,2.34,3.57,52.56,2021,10
15901,Fruit et Légume,319.04,467.72,46.6,2021,10
15902,Fruit et Légume,33967.19,36440.74,7.28,2021,10
15903,Fruit et Légume,1.31,1.81,38.17,2021,10
15904,Fruit et Légume,132.56,147.48,11.25,2021,10
15905,Fruit et Légume,2.1,2.2,4.76,2021,10
15906,Fruit et Légume,1.33,1.21,-8.81,2021,10
15907,Fruit et Légume,1372.3,1.1,-99.92,2021,10
15908,Fruit et Légume,306.62,350.32,14.25,2021,10
15909,Fruit et Légume,9.81,10.39,5.87,2021,10
15910,Fruit et Légume,1.76,1.81,2.84,2021,10
15911,Fruit et Légume,908.78,784.14,-13.72,2021,10
15912,Fruit et Légume,1.38,1.34,-2.9,2021,10
15913,Fruit et Légume,738.89,729.77,-1.23,2021,10
15914,Fruit et Légume,470.76,543.34,15.42,2021,10
15915,Fruit et Légume,253.04,231.0,-8.71,2021,10
15916,Fruit et Légume,59.05,72.51,22.79,2021,10
15917,Fruit et Légume,3.55,3.92,10.42,2021,10
15918,Fruit et Légume,7854.6,8170.41,4.02,2021,10
15919,Fruit et Légume,0.59,0.62,5.08,2021,10
15920,Fruit et Légume,4.0,3.99,-0.25,2021,10
15921,Fruit et Légume,1.84,2.16,17.39,2021,10
15922,Fruit et Légume,9.8,3.34,-65.87,2021,10
15923,Fruit et Légume,14.64,20.97,43.24,2021,10
15924,Fruit et Légume,399.26,566.16,41.8,2021,10
15925,Fruit et Légume,25.01,24.01,-4.0,2021,10
15926,Fruit et Légume,0.83,0.95,14.46,2021,10
15927,Fruit et Légume,2.39,2.55,6.87,2021,10
15928,Fruit et Légume,1.05,0.97,-7.62,2021,10
15929,Fruit et Légume,36.16,35.65,-1.41,2021,10
15930,Fruit et Légume,12.32,11.9,-3.41,2021,10
15931,Fruit et Légume,1.5,2.4,60.0,2021,10
15932,Fruit et Légume,12.84,14.68,14.33,2021,10
15933,Fruit et Légume,4463.92,4800.01,7.53,2021,10
15934,Fruit et Légume,39.05,41.5,6.27,2021,10
15935,Fruit et Légume,40.65,42.81,5.31,2021,10
15936,Fruit et Légume,2.55,2.69,5.49,2021,10
15937,Fruit et Légume,2.34,1.81,-22.65,2021,10
15938,Fruit et Légume,0.8,0.93,16.25,2021,10
15939,Fruit et Légume,5793.67,7066.91,21.98,2021,10
15940,Fruit et Légume,133.31,167.51,25.65,2021,10
15941,Fruit et Légume,769.6,742.27,-3.55,2021,10
15942,Fruit et Légume,73.96,93.26,26.1,2021,10
15943,Fruit et Légume,2971.77,2508.33,-15.59,2021,10
15944,Fruit et Légume,9.74,8.71,-10.6,2021,10
15945,Fruit et Légume,27.92,31.71,13.56,2021,10
15946,Fruit et Légume,457.04,451.24,-1.27,2021,10
15947,Fruit et Légume,1054.34,1192.17,13.07,2021,10
15948,Fruit et Légume,6.37,5.69,-10.68,2021,10
15949,Fruit et Légume,2.26,2.43,7.52,2021,10
15950,Fruit et Légume,28.28,29.61,4.71,2021,10
15951,Fruit et Légume,199.38,238.34,19.54,2021,10
15952,Fruit et Légume,3.54,3.75,5.93,2021,10
15953,Fruit et Légume,0.89,0.86,-3.37,2021,10
15954,Fruit et Légume,170.66,160.1,-6.19,2021,10
15955,Fruit et Légume,3.27,3.37,3.06,2021,10
15956,Fruit et Légume,5.32,5.2,-2.26,2021,10
15957,Fruit et Légume,120.53,132.58,10.0,2021,10
15958,Fruit et Légume,10.45,10.87,4.02,2021,10
15959,Fruit et Légume,2.97,3.81,28.28,2021,10
15960,Fruit et Légume,5.73,5.86,2.27,2021,10
15961,Fruit et Légume,1.54,1.57,1.95,2021,10
15962,Fruit et Légume,11181.28,10337.51,-7.55,2021,10
15963,Fruit et Légume,6.2,6.31,1.77,2021,10
15964,Fruit et Légume,422.49,407.41,-3.57,2021,10
15965,Fruit et Légume,7.14,6.91,-3.28,2021,10
15966,Fruit et Légume,2.33,2.38,2.15,2021,10
15967,Fruit et Légume,3.67,4.17,13.62,2021,10
15968,Fruit et Légume,86.88,105.36,21.28,2021,10
15969,Fruit et Légume,3893.65,3595.01,-7.67,2021,10
15970,Fruit et Légume,6.95,7.28,4.75,2021,10
15971,Fruit et Légume,7.47,14.31,91.57,2021,10
15972,Fruit et Légume,1134.81,1257.14,10.78,2021,10
15973,Fruit et Légume,4.56,4.76,4.32,2021,10
15974,Fruit et Légume,3.24,2.93,-9.57,2021,10
15975,Fruit et Légume,3.15,2.38,-24.44,2021,10
15976,Fruit et Légume,4.67,3.73,-20.13,2021,10
15977,Fruit et Légume,79.91,93.48,16.98,2021,10
15978,Fruit et Légume,28.45,4.83,-83.02,2021,10
15979,Fruit et Légume,1.45,1.41,-2.76,2021,10
15980,Fruit et Légume,1.34,1.57,17.38,2021,10
15981,Fruit et Légume,24.97,26.85,7.54,2021,10
15982,Fruit et Légume,19.2,22.73,18.39,2021,10
15983,Fruit et Légume,39.88,44.42,11.38,2021,10
15984,Fruit et Légume,0.57,0.68,19.3,2021,10
15985,Fruit et Légume,2709.1,3191.61,17.81,2021,10
15986,Fruit et Légume,84.24,86.66,2.87,2021,10
15987,Fruit et Légume,12.5,14.66,17.28,2021,10
15988,Fruit et Légume,5.77,4.96,-14.04,2021,10
15989,Fruit et Légume,23.37,28.46,21.78,2021,10
15990,Fruit et Légume,4.13,4.14,0.35,2021,10
15991,Fruit et Légume,4.92,7.21,46.6,2021,10
15992,Fruit et Légume,134.11,134.29,0.13,2021,10
15993,Fruit et Légume,6483.84,5788.89,-10.72,2021,10
15994,Fruit et Légume,7633.79,10282.84,34.7,2021,10
15995,Fruit et Légume,16.98,23.8,40.14,2021,10
15996,Fruit et Légume,64.13,83.05,29.5,2021,10
15997,Fruit et Légume,4.48,4.52,0.96,2021,10
15998,Fruit et Légume,0.97,1.43,47.42,2021,10
15999,Fruit et Légume,3.78,4.87,28.84,2021,10
16000,Fruit et Légume,6.31,6.53,3.49,2021,10
16001,Fruit et Légume,64763.43,62196.42,-3.96,2021,10
16002,Fruit et Légume,349.68,408.27,16.76,2021,10
16003,Fruit et Légume,816.74,1107.93,35.65,2021,10
16004,Fruit et Légume,22.27,23.41,5.12,2021,10
16005,Fruit et Légume,22.63,2.65,-88.29,2021,10
16006,Fruit et Légume,3.75,2.89,-22.82,2021,10
16007,Fruit et Légume,4.07,4.39,7.86,2021,10
16008,Fruit et Légume,36.99,36.99,0.0,2021,10
16009,Fruit et Légume,1350.0,1310.89,-2.9,2021,10
16010,Fruit et Légume,7.72,7.72,0.0,2021,10
16011,Fruit et Légume,2.76,2.76,0.0,2021,10
16012,Fruit et Légume,2.27,2.27,0.0,2021,10
16013,Fruit et Légume,6.5,6.5,0.0,2021,10
16014,Fruit et Légume,2.8,3.15,12.5,2021,10
16015,Fruit et Légume,1250.0,1833.34,46.67,2021,10
16016,Fruit et Légume,3.99,4.23,6.02,2021,10
16017,Fruit et Légume,4.14,4.14,0.0,2021,10
16018,Fruit et Légume,6910.51,10666.66,54.35,2021,10
16019,Fruit et Légume,1502.14,1166.66,-22.33,2021,10
16020,Fruit et Légume,32.5,41.67,28.22,2021,10
16021,Fruit et Légume,234.11,290.08,23.91,2021,10
16022,Fruit et Légume,7.5,5.0,-33.33,2021,10
16023,Fruit et Légume,3.4,4.63,36.18,2021,10
16024,Fruit et Légume,4.5,6.33,40.67,2021,10
16025,Fruit et Légume,4.83,5.47,13.25,2021,10
16026,Fruit et Légume,66.22,66.93,1.07,2021,10
16027,Fruit et Légume,1.8,2.07,15.0,2021,10
16028,Fruit et Légume,98.08,96.06,-2.06,2021,10
16029,Fruit et Légume,1.5,1.68,12.0,2021,10
16030,Fruit et Légume,7.92,7.52,-5.05,2021,10
16031,Fruit et Légume,69.27,1.43,-97.94,2021,10
16032,Fruit et Légume,456.41,484.59,6.17,2021,10
16033,Fruit et Légume,4.34,4.55,4.74,2021,10
16034,Fruit et Légume,2.25,2.19,-2.73,2021,10
16035,Fruit et Légume,1.36,1.63,19.85,2021,10
16036,Fruit et Légume,2.17,2.25,3.69,2021,10
16037,Fruit et Légume,1830.12,1937.51,5.87,2021,10
16038,Fruit et Légume,163.92,161.08,-1.73,2021,10
16039,Fruit et Légume,1.88,2.15,14.44,2021,10
16040,Fruit et Légume,0.84,0.84,0.0,2021,10
16041,Fruit et Légume,3.77,3.64,-3.45,2021,10
16042,Fruit et Légume,1.72,1.76,2.33,2021,10
16043,Fruit et Légume,2.24,2.89,28.89,2021,10
16044,Fruit et Légume,3.0,4.19,39.67,2021,10
16045,Fruit et Légume,9.24,10.27,11.15,2021,10
16046,Fruit et Légume,15.13,16.42,8.53,2021,10
16047,Fruit et Légume,5.89,7.09,20.45,2021,10
16048,Fruit et Légume,8.0,7.72,-3.5,2021,10
16049,Fruit et Légume,17.85,19.73,10.53,2021,10
16050,Fruit et Légume,3.91,4.25,8.7,2021,10
16051,Fruit et Légume,3.94,3.88,-1.45,2021,10
16052,Fruit et Légume,1079.99,1289.54,19.4,2021,10
16053,Fruit et Légume,12.95,12.17,-6.01,2021,10
16054,Fruit et Légume,1502.14,1375.0,-8.46,2021,10
16055,Fruit et Légume,1351.27,1861.54,37.76,2021,10
16056,Fruit et Légume,4.34,5.0,15.21,2021,10
16057,Fruit et Légume,6.21,6.59,6.12,2021,10
16058,Fruit et Légume,6043.18,7218.24,19.44,2021,10
16059,Fruit et Légume,273.47,283.34,3.61,2021,10
16060,Fruit et Légume,2313.64,2379.54,2.85,2021,10
16061,Fruit et Légume,4.22,6.33,50.0,2021,10
16062,Fruit et Légume,6.48,5.97,-7.87,2021,10
16063,Fruit et Légume,8.77,5.69,-35.12,2021,10
16064,Fruit et Légume,1.81,2.21,22.1,2021,10
16065,Fruit et Légume,30.85,35.69,15.68,2021,10
16066,Fruit et Légume,2.29,2.36,3.06,2021,10
16067,Fruit et Légume,749.57,700.01,-6.61,2021,10
16068,Fruit et Légume,22.44,22.42,-0.09,2021,10
16069,Fruit et Légume,18.38,19.15,4.17,2021,10
16070,Fruit et Légume,120.51,129.58,7.53,2021,10
16071,Fruit et Légume,259.43,273.62,5.47,2021,10
16072,Fruit et Légume,2.06,2.01,-2.43,2021,10
16073,Fruit et Légume,23.48,24.56,4.61,2021,10
16074,Fruit et Légume,1.64,1.72,4.88,2021,10
16075,Fruit et Légume,1.06,1.46,37.74,2021,10
16076,Fruit et Légume,4.07,3.62,-11.06,2021,10
16077,Fruit et Légume,1.98,2.27,14.65,2021,10
16078,Fruit et Légume,4.92,5.03,2.24,2021,10
16079,Fruit et Légume,2.56,2.62,2.34,2021,10
16080,Fruit et Légume,23.31,23.32,0.04,2021,10
16081,Fruit et Légume,1252.88,1600.0,27.71,2021,10
16082,Fruit et Légume,1.78,1.83,2.81,2021,10
16083,Fruit et Légume,2.61,3.02,15.6,2021,10
16084,Fruit et Légume,3.45,2.62,-24.06,2021,10
16085,Fruit et Légume,9.71,15.87,63.44,2021,10
16086,Fruit et Légume,1.33,2.29,72.18,2021,10
16087,Fruit et Légume,3.51,3.51,0.0,2021,10
16088,Fruit et Légume,125.69,128.71,2.4,2021,10
16089,Fruit et Légume,1375.0,1375.0,0.0,2021,10
16090,Fruit et Légume,2000.67,3333.34,66.61,2021,10
16091,Fruit et Légume,1.4,1.57,12.14,2021,10
16092,Fruit et Légume,11.45,21.58,88.47,2021,10
16093,Fruit et Légume,30.03,35.42,17.94,2021,10
16094,Fruit et Légume,17.05,23.1,35.48,2021,10
16095,Fruit et Légume,3.0,3.26,8.67,2021,10
16096,Fruit et Légume,4.3,6.83,58.84,2021,10
16097,Fruit et Légume,901.31,1100.0,22.04,2021,10
16098,Fruit et Légume,27.87,32.54,16.76,2021,10
16099,Fruit et Légume,2.46,2.87,16.67,2021,10
16100,Fruit et Légume,8.94,9.15,2.4,2021,10
16101,Fruit et Légume,2.34,3.57,52.56,2021,10
16102,Fruit et Légume,319.04,468.21,46.76,2021,10
16103,Fruit et Légume,33967.19,36598.15,7.75,2021,10
16104,Fruit et Légume,1.31,1.81,38.17,2021,10
16105,Fruit et Légume,132.56,147.24,11.08,2021,10
16106,Fruit et Légume,2.1,2.2,4.76,2021,10
16107,Fruit et Légume,1.33,1.2,-9.67,2021,10
16108,Fruit et Légume,1372.3,1.1,-99.92,2021,10
16109,Fruit et Légume,306.62,347.53,13.34,2021,10
16110,Fruit et Légume,9.81,10.35,5.52,2021,10
16111,Fruit et Légume,1.76,1.81,2.84,2021,10
16112,Fruit et Légume,908.78,785.34,-13.58,2021,10
16113,Fruit et Légume,1.38,1.32,-4.35,2021,10
16114,Fruit et Légume,738.89,712.6,-3.56,2021,10
16115,Fruit et Légume,470.76,541.6,15.05,2021,10
16116,Fruit et Légume,253.04,234.0,-7.52,2021,10
16117,Fruit et Légume,59.05,72.51,22.79,2021,10
16118,Fruit et Légume,3.55,3.97,11.83,2021,10
16119,Fruit et Légume,7854.6,8071.48,2.76,2021,10
16120,Fruit et Légume,0.59,0.62,5.08,2021,10
16121,Fruit et Légume,4.0,4.47,11.75,2021,10
16122,Fruit et Légume,1.84,2.47,34.24,2021,10
16123,Fruit et Légume,9.8,3.52,-64.13,2021,10
16124,Fruit et Légume,14.64,21.06,43.88,2021,10
16125,Fruit et Légume,399.26,583.0,46.02,2021,10
16126,Fruit et Légume,25.01,24.01,-4.0,2021,10
16127,Fruit et Légume,0.83,0.95,14.46,2021,10
16128,Fruit et Légume,2.39,2.56,7.11,2021,10
16129,Fruit et Légume,1.05,0.97,-7.62,2021,10
16130,Fruit et Légume,36.16,32.78,-9.35,2021,10
16131,Fruit et Légume,12.32,11.9,-3.41,2021,10
16132,Fruit et Légume,1.5,2.4,60.0,2021,10
16133,Fruit et Légume,12.84,14.67,14.29,2021,10
16134,Fruit et Légume,4463.92,4800.01,7.53,2021,10
16135,Fruit et Légume,39.05,41.49,6.26,2021,10
16136,Fruit et Légume,40.65,42.42,4.36,2021,10
16137,Fruit et Légume,2.55,2.69,5.49,2021,10
16138,Fruit et Légume,2.34,1.81,-22.65,2021,10
16139,Fruit et Légume,0.8,0.95,18.75,2021,10
16140,Fruit et Légume,5793.67,7067.94,21.99,2021,10
16141,Fruit et Légume,133.31,167.51,25.65,2021,10
16142,Fruit et Légume,769.6,740.31,-3.81,2021,10
16143,Fruit et Légume,73.96,93.26,26.1,2021,10
16144,Fruit et Légume,2971.77,2508.33,-15.59,2021,10
16145,Fruit et Légume,9.74,8.72,-10.46,2021,10
16146,Fruit et Légume,27.92,31.99,14.58,2021,10
16147,Fruit et Légume,457.04,451.24,-1.27,2021,10
16148,Fruit et Légume,1054.34,1199.73,13.79,2021,10
16149,Fruit et Légume,6.37,4.23,-33.59,2021,10
16150,Fruit et Légume,2.26,2.45,8.41,2021,10
16151,Fruit et Légume,28.28,29.52,4.38,2021,10
16152,Fruit et Légume,199.38,235.92,18.33,2021,10
16153,Fruit et Légume,3.54,3.75,5.93,2021,10
16154,Fruit et Légume,0.89,0.86,-3.37,2021,10
16155,Fruit et Légume,170.66,161.11,-5.6,2021,10
16156,Fruit et Légume,3.27,3.37,3.06,2021,10
16157,Fruit et Légume,5.32,5.31,-0.19,2021,10
16158,Fruit et Légume,120.53,133.27,10.57,2021,10
16159,Fruit et Légume,10.45,10.87,4.02,2021,10
16160,Fruit et Légume,2.97,3.81,28.28,2021,10
16161,Fruit et Légume,5.73,5.86,2.27,2021,10
16162,Fruit et Légume,1.54,1.57,1.95,2021,10
16163,Fruit et Légume,11181.28,10321.44,-7.69,2021,10
16164,Fruit et Légume,6.2,6.27,1.13,2021,10
16165,Fruit et Légume,422.49,407.38,-3.58,2021,10
16166,Fruit et Légume,7.14,6.88,-3.6,2021,10
16167,Fruit et Légume,2.33,2.38,2.15,2021,10
16168,Fruit et Légume,3.67,4.17,13.62,2021,10
16169,Fruit et Légume,86.88,104.96,20.81,2021,10
16170,Fruit et Légume,3893.65,3327.79,-14.53,2021,10
16171,Fruit et Légume,6.95,7.28,4.69,2021,10
16172,Fruit et Légume,7.47,14.31,91.57,2021,10
16173,Fruit et Légume,1134.81,1257.14,10.78,2021,10
16174,Fruit et Légume,4.56,4.67,2.44,2021,10
16175,Fruit et Légume,3.24,2.93,-9.57,2021,10
16176,Fruit et Légume,3.15,2.38,-24.44,2021,10
16177,Fruit et Légume,4.67,3.73,-20.13,2021,10
16178,Fruit et Légume,79.91,92.98,16.35,2021,10
16179,Fruit et Légume,28.45,4.83,-83.02,2021,10
16180,Fruit et Légume,1.45,1.43,-1.38,2021,10
16181,Fruit et Légume,1.34,1.57,17.16,2021,10
16182,Fruit et Légume,24.97,26.87,7.63,2021,10
16183,Fruit et Légume,19.2,22.81,18.78,2021,10
16184,Fruit et Légume,39.88,2.4,-93.98,2021,10
16185,Fruit et Légume,39.88,42.65,6.93,2021,10
16186,Fruit et Légume,0.57,0.68,19.3,2021,10
16187,Fruit et Légume,2709.1,3191.33,17.8,2021,10
16188,Fruit et Légume,84.24,87.03,3.31,2021,10
16189,Fruit et Légume,12.5,14.66,17.28,2021,10
16190,Fruit et Légume,5.77,4.96,-14.04,2021,10
16191,Fruit et Légume,23.37,28.46,21.78,2021,10
16192,Fruit et Légume,4.13,4.12,-0.24,2021,10
16193,Fruit et Légume,4.92,7.22,46.72,2021,10
16194,Fruit et Légume,134.11,132.47,-1.22,2021,10
16195,Fruit et Légume,6483.84,5894.12,-9.1,2021,10
16196,Fruit et Légume,7633.79,10289.01,34.78,2021,10
16197,Fruit et Légume,16.98,23.6,38.98,2021,10
16198,Fruit et Légume,64.13,83.05,29.5,2021,10
16199,Fruit et Légume,4.48,4.52,0.89,2021,10
16200,Fruit et Légume,0.97,1.41,45.36,2021,10
16201,Fruit et Légume,3.78,4.9,29.67,2021,10
16202,Fruit et Légume,6.31,6.53,3.49,2021,10
16203,Fruit et Légume,64763.43,62537.63,-3.44,2021,10
16204,Fruit et Légume,349.68,407.9,16.65,2021,10
16205,Fruit et Légume,816.74,1107.93,35.65,2021,10
16206,Fruit et Légume,22.27,23.28,4.53,2021,10
16207,Fruit et Légume,22.63,2.65,-88.29,2021,10
16208,Fruit et Légume,3.75,2.98,-20.53,2021,10
16209,Fruit et Légume,36.99,36.99,0.0,2021,10
16210,Fruit et Légume,4.14,4.14,0.0,2021,10
16211,Fruit et Légume,7.72,7.72,0.0,2021,10
16212,Fruit et Légume,2.76,2.76,0.0,2021,10
16213,Fruit et Légume,1502.14,1166.66,-22.33,2021,10
16214,Fruit et Légume,4.5,6.33,40.67,2021,10
16215,Fruit et Légume,7.5,5.0,-33.33,2021,10
16216,Fruit et Légume,3.4,4.63,36.18,2021,10
16217,Fruit et Légume,1350.0,1310.89,-2.9,2021,10
16218,Fruit et Légume,2.8,3.15,12.5,2021,10
16219,Fruit et Légume,4.34,4.34,0.0,2021,10
16220,Fruit et Légume,3.99,4.23,6.02,2021,10
16221,Fruit et Légume,2.27,2.27,0.0,2021,10
16222,Fruit et Légume,4.07,4.39,7.86,2021,10
16223,Fruit et Légume,1250.0,1833.34,46.67,2021,10
16224,Fruit et Légume,234.11,290.04,23.89,2021,10
16225,Fruit et Légume,6910.51,10666.66,54.35,2021,10
16226,Fruit et Légume,6.5,6.5,0.0,2021,10
16227,Fruit et Légume,32.5,41.67,28.22,2021,10
16228,Fruit et Légume,4.83,5.47,13.25,2021,10
16229,Fruit et Légume,66.22,66.93,1.07,2021,10
16230,Fruit et Légume,1.8,2.07,15.0,2021,10
16231,Fruit et Légume,98.08,96.59,-1.52,2021,10
16232,Fruit et Légume,1.5,1.68,12.0,2021,10
16233,Fruit et Légume,7.92,7.54,-4.8,2021,10
16234,Fruit et Légume,69.27,1.43,-97.94,2021,10
16235,Fruit et Légume,456.41,471.27,3.26,2021,10
16236,Fruit et Légume,4.34,4.54,4.61,2021,10
16237,Fruit et Légume,2.25,2.18,-3.11,2021,10
16238,Fruit et Légume,1.36,1.63,20.06,2021,10
16239,Fruit et Légume,2.17,2.26,4.08,2021,10
16240,Fruit et Légume,1830.12,1937.51,5.87,2021,10
16241,Fruit et Légume,163.92,160.25,-2.24,2021,10
16242,Fruit et Légume,1.88,2.16,14.74,2021,10
16243,Fruit et Légume,0.84,0.84,0.0,2021,10
16244,Fruit et Légume,3.77,3.64,-3.45,2021,10
16245,Fruit et Légume,1.72,1.75,1.66,2021,10
16246,Fruit et Légume,2.24,2.87,28.13,2021,10
16247,Fruit et Légume,3.0,4.19,39.67,2021,10
16248,Fruit et Légume,9.24,10.27,11.15,2021,10
16249,Fruit et Légume,15.13,16.42,8.53,2021,10
16250,Fruit et Légume,5.89,7.06,19.82,2021,10
16251,Fruit et Légume,8.0,7.72,-3.5,2021,10
16252,Fruit et Légume,17.85,19.73,10.53,2021,10
16253,Fruit et Légume,3.91,4.25,8.62,2021,10
16254,Fruit et Légume,3.94,3.89,-1.23,2021,10
16255,Fruit et Légume,1079.99,1290.82,19.52,2021,10
16256,Fruit et Légume,12.95,12.2,-5.79,2021,10
16257,Fruit et Légume,1502.14,1375.0,-8.46,2021,10
